,FIPS Code,State,Area name,"Bachelor's degree or higher, 1990","Bachelor's degree or higher, 2000","Bachelor's degree or higher, 2013-17"
2392,45053,SC,Jasper County,440.0,1145.0,2840.0
2393,45055,SC,Kershaw County,3506.0,5668.0,8961.0
2394,45057,SC,Lancaster County,3302.0,4129.0,15378.0
2395,45059,SC,Laurens County,4170.0,5302.0,6618.0
2396,45061,SC,Lee County,816.0,1184.0,1440.0
2397,45063,SC,Lexington County,22330.0,34965.0,58052.0
2398,45065,SC,McCormick County,403.0,1148.0,1539.0
2399,45067,SC,Marion County,1855.0,2257.0,3569.0
2400,45069,SC,Marlboro County,1411.0,1538.0,1740.0
2401,45071,SC,Newberry County,2649.0,3542.0,4424.0
2402,45073,SC,Oconee County,5076.0,8331.0,13173.0
2403,45075,SC,Orangeburg County,6861.0,9288.0,11950.0
2404,45077,SC,Pickens County,9235.0,12732.0,17931.0
2405,45079,SC,Richland County,48872.0,64552.0,94760.0
2406,45081,SC,Saluda County,837.0,1511.0,2289.0
2407,45083,SC,Spartanburg County,20903.0,30486.0,47478.0
2408,45085,SC,Sumter County,9139.0,10147.0,13571.0
2409,45087,SC,Union County,1431.0,1982.0,2465.0
2410,45089,SC,Williamsburg County,2107.0,2673.0,2840.0
2411,45091,SC,York County,13807.0,22113.0,52090.0
2412,46000,SD,South Dakota,73891.0,102012.0,156114.0
2413,46003,SD,Aurora County,230.0,257.0,367.0
2414,46005,SD,Beadle County,1829.0,2082.0,2359.0
2415,46007,SD,Bennett County,188.0,251.0,330.0
2416,46009,SD,Bon Homme County,546.0,769.0,970.0
2417,46011,SD,Brookings County,3572.0,4770.0,7193.0
2418,46013,SD,Brown County,4598.0,5418.0,7346.0
2419,46015,SD,Brule County,498.0,696.0,903.0
2420,46017,SD,Buffalo County,34.0,51.0,92.0
2421,46019,SD,Butte County,625.0,717.0,1458.0
2422,46021,SD,Campbell County,145.0,185.0,258.0
2423,46023,SD,Charles Mix County,556.0,798.0,990.0
2424,46025,SD,Clark County,288.0,316.0,439.0
2425,46027,SD,Clay County,2242.0,2597.0,3425.0
2426,46029,SD,Codington County,1825.0,3082.0,4075.0
2427,46031,SD,Corson County,242.0,253.0,410.0
2428,46033,SD,Custer County,723.0,1246.0,1653.0
2429,46035,SD,Davison County,1627.0,2363.0,3175.0
2430,46037,SD,Day County,531.0,670.0,743.0
2431,46039,SD,Deuel County,299.0,411.0,605.0
2432,46041,SD,Dewey County,297.0,378.0,452.0
2433,46043,SD,Douglas County,269.0,338.0,388.0
2434,46045,SD,Edmunds County,341.0,461.0,681.0
2435,46047,SD,Fall River County,867.0,1020.0,1189.0
2436,46049,SD,Faulk County,199.0,237.0,444.0
2437,46051,SD,Grant County,504.0,784.0,749.0
2438,46053,SD,Gregory County,423.0,404.0,626.0
2439,46055,SD,Haakon County,197.0,227.0,256.0
2440,46057,SD,Hamlin County,363.0,449.0,771.0
2441,46059,SD,Hand County,364.0,409.0,580.0
2442,46061,SD,Hanson County,299.0,274.0,452.0
2443,46063,SD,Harding County,164.0,151.0,272.0
2444,46065,SD,Hughes County,2378.0,3470.0,4181.0
2445,46067,SD,Hutchinson County,655.0,796.0,1183.0
2446,46069,SD,Hyde County,172.0,183.0,198.0
2447,46071,SD,Jackson County,174.0,270.0,412.0
2448,46073,SD,Jerauld County,189.0,204.0,286.0
2449,46075,SD,Jones County,125.0,144.0,95.0
2450,46077,SD,Kingsbury County,474.0,651.0,801.0
2451,46079,SD,Lake County,1225.0,1457.0,2619.0
2452,46081,SD,Lawrence County,2418.0,3302.0,5309.0
2453,46083,SD,Lincoln County,1593.0,3848.0,13967.0
2454,46085,SD,Lyman County,228.0,372.0,437.0
2455,46087,SD,McCook County,451.0,625.0,782.0
2456,46089,SD,McPherson County,236.0,227.0,267.0
2457,46091,SD,Marshall County,334.0,504.0,771.0
2458,46093,SD,Meade County,2088.0,2496.0,4369.0
2459,46095,SD,Mellette County,151.0,199.0,192.0
2460,46097,SD,Miner County,227.0,267.0,312.0
2461,46099,SD,Minnehaha County,16453.0,24260.0,37131.0
2462,46101,SD,Moody County,572.0,730.0,1053.0
2463,46102,SD,Oglala Lakota County,453.0,671.0,891.0
2464,46103,SD,Pennington County,10318.0,13873.0,21619.0
2465,46105,SD,Perkins County,344.0,346.0,409.0
2466,46107,SD,Potter County,265.0,319.0,380.0
2467,46109,SD,Roberts County,646.0,843.0,1130.0
2468,46111,SD,Sanborn County,304.0,265.0,311.0
2469,46115,SD,Spink County,671.0,723.0,981.0
2470,46117,SD,Stanley County,218.0,403.0,589.0
2471,46119,SD,Sully County,137.0,175.0,233.0
2472,46121,SD,Todd County,434.0,505.0,796.0
2473,46123,SD,Tripp County,424.0,569.0,853.0
2474,46125,SD,Turner County,736.0,1021.0,1305.0
2475,46127,SD,Union County,904.0,2171.0,3121.0
2476,46129,SD,Walworth County,612.0,644.0,880.0
2477,46135,SD,Yankton County,2303.0,3268.0,4366.0
2478,46137,SD,Ziebach County,94.0,147.0,234.0
2479,47000,TN,Tennessee,500991.0,732688.0,1166773.0
2480,47001,TN,Anderson County,8583.0,10283.0,12753.0
2481,47003,TN,Bedford County,2083.0,2698.0,4825.0
2482,47005,TN,Benton County,737.0,744.0,1517.0
2483,47007,TN,Bledsoe County,347.0,604.0,1361.0
2484,47009,TN,Blount County,8290.0,13092.0,21115.0
2485,47011,TN,Bradley County,5586.0,9097.0,15247.0
2486,47013,TN,Campbell County,1483.0,1924.0,3364.0
2487,47015,TN,Cannon County,473.0,716.0,1197.0
2488,47017,TN,Carroll County,1340.0,2253.0,3062.0
2489,47019,TN,Carter County,3722.0,5054.0,6398.0
2490,47021,TN,Cheatham County,1800.0,3521.0,5301.0
2491,47023,TN,Chester County,677.0,1069.0,1790.0
2492,47025,TN,Claiborne County,1329.0,1801.0,2919.0
2493,47027,TN,Clay County,380.0,381.0,715.0
2494,47029,TN,Cocke County,1057.0,1432.0,2890.0
2495,47031,TN,Coffee County,4040.0,5607.0,6951.0
2496,47033,TN,Crockett County,576.0,881.0,1282.0
2497,47035,TN,Cumberland County,2402.0,4586.0,8189.0
2498,47037,TN,Davidson County,81852.0,115145.0,181425.0
2499,47039,TN,Decatur County,345.0,601.0,966.0
2500,47041,TN,DeKalb County,803.0,1338.0,1854.0
2501,47043,TN,Dickson County,2037.0,3186.0,5140.0
2502,47045,TN,Dyer County,2116.0,2922.0,4604.0
2503,47047,TN,Fayette County,1244.0,2424.0,6397.0
2504,47049,TN,Fentress County,620.0,941.0,1494.0
2505,47051,TN,Franklin County,2934.0,3981.0,5796.0
2506,47053,TN,Gibson County,2496.0,3319.0,5898.0
2507,47055,TN,Giles County,1494.0,2092.0,3020.0
2508,47057,TN,Grainger County,532.0,1110.0,1826.0
2509,47059,TN,Greene County,3857.0,5586.0,7358.0
2510,47061,TN,Grundy County,451.0,668.0,1022.0
2511,47063,TN,Hamblen County,3727.0,5234.0,7155.0
2512,47065,TN,Hamilton County,36958.0,49488.0,75324.0
2513,47067,TN,Hancock County,223.0,469.0,487.0
2514,47069,TN,Hardeman County,1105.0,1445.0,1999.0
2515,47071,TN,Hardin County,904.0,1722.0,2404.0
2516,47073,TN,Hawkins County,2481.0,3729.0,5326.0
2517,47075,TN,Haywood County,1046.0,1378.0,1536.0
2518,47077,TN,Henderson County,984.0,1597.0,2777.0
2519,47079,TN,Henry County,1642.0,2637.0,3686.0
2520,47081,TN,Hickman County,807.0,993.0,1881.0
2521,47083,TN,Houston County,298.0,571.0,614.0
2522,47085,TN,Humphreys County,956.0,1143.0,1616.0
2523,47087,TN,Jackson County,432.0,648.0,689.0
2524,47089,TN,Jefferson County,2524.0,3771.0,6032.0
2525,47091,TN,Johnson County,465.0,880.0,1467.0
2526,47093,TN,Knox County,52211.0,73348.0,109799.0
2527,47095,TN,Lake County,237.0,297.0,533.0
2528,47097,TN,Lauderdale County,883.0,1348.0,1543.0
2529,47099,TN,Lawrence County,1499.0,2270.0,3504.0
2530,47101,TN,Lewis County,296.0,632.0,1024.0
2531,47103,TN,Lincoln County,1696.0,2541.0,4314.0
2532,47105,TN,Loudon County,2014.0,4740.0,9779.0
2533,47107,TN,McMinn County,2920.0,3578.0,5670.0
2534,47109,TN,McNairy County,785.0,1473.0,2217.0
2535,47111,TN,Macon County,565.0,747.0,1507.0
2536,47113,TN,Madison County,8113.0,12489.0,16897.0
2537,47115,TN,Marion County,1031.0,1785.0,2630.0
2538,47117,TN,Marshall County,1085.0,1875.0,2924.0
2539,47119,TN,Maury County,4294.0,6175.0,12430.0
2540,47121,TN,Meigs County,342.0,515.0,839.0
2541,47123,TN,Monroe County,1489.0,2613.0,3759.0
2542,47125,TN,Montgomery County,9565.0,15382.0,30946.0
2543,47127,TN,Moore County,363.0,465.0,889.0
2544,47129,TN,Morgan County,409.0,804.0,1199.0
2545,47131,TN,Obion County,1780.0,2276.0,3341.0
2546,47133,TN,Overton County,804.0,1142.0,1992.0
2547,47135,TN,Perry County,308.0,371.0,604.0
2548,47137,TN,Pickett County,277.0,314.0,276.0
2549,47139,TN,Polk County,522.0,834.0,1311.0
2550,47141,TN,Putnam County,5300.0,7979.0,11941.0
2551,47143,TN,Rhea County,1330.0,1714.0,3135.0
2552,47145,TN,Roane County,4222.0,5379.0,7518.0
2553,47147,TN,Robertson County,2559.0,4183.0,8372.0
2554,47149,TN,Rutherford County,13092.0,25206.0,59024.0
2555,47151,TN,Scott County,736.0,1009.0,1242.0
2556,47153,TN,Sequatchie County,431.0,776.0,1495.0
2557,47155,TN,Sevier County,3682.0,6603.0,12112.0
2558,47157,TN,Shelby County,105711.0,141001.0,185715.0
2559,47159,TN,Smith County,569.0,1092.0,1476.0
2560,47161,TN,Stewart County,505.0,863.0,1424.0
2561,47163,TN,Sullivan County,15209.0,19675.0,24890.0
2562,47165,TN,Sumner County,9446.0,15947.0,31660.0
2563,47167,TN,Tipton County,1505.0,3444.0,6189.0
2564,47169,TN,Trousdale County,277.0,433.0,913.0
2565,47171,TN,Unicoi County,1087.0,1353.0,1962.0
2566,47173,TN,Union County,382.0,669.0,1184.0
2567,47175,TN,Van Buren County,128.0,291.0,411.0
2568,47177,TN,Warren County,1748.0,2346.0,3938.0
2569,47179,TN,Washington County,11422.0,16686.0,27514.0
2570,47181,TN,Wayne County,448.0,943.0,1359.0
2571,47183,TN,Weakley County,2025.0,3361.0,4473.0
2572,47185,TN,White County,1025.0,1256.0,2293.0
2573,47187,TN,Williamson County,17685.0,36203.0,79802.0
2574,47189,TN,Wilson County,6741.0,11501.0,26135.0
2575,48000,TX,Texas,2094905.0,2972293.0,5010395.0
2576,48001,TX,Anderson County,2966.0,4273.0,5194.0
2577,48003,TX,Andrews County,803.0,968.0,1018.0
2578,48005,TX,Angelina County,5699.0,7377.0,9537.0
2579,48007,TX,Aransas County,1750.0,2623.0,3560.0
2580,48009,TX,Archer County,633.0,912.0,1455.0
2581,48011,TX,Armstrong County,190.0,299.0,330.0
2582,48013,TX,Atascosa County,1486.0,2384.0,4340.0
2583,48015,TX,Austin County,1791.0,2650.0,4443.0
2584,48017,TX,Bailey County,326.0,367.0,624.0
2585,48019,TX,Bandera County,1270.0,2384.0,3875.0
2586,48021,TX,Bastrop County,3255.0,6347.0,10776.0
2587,48023,TX,Baylor County,323.0,355.0,635.0
2588,48025,TX,Bee County,1850.0,2511.0,2047.0
2589,48027,TX,Bell County,18606.0,27208.0,49057.0
2590,48029,TX,Bexar County,139077.0,192454.0,327559.0
2591,48031,TX,Blanco County,529.0,1306.0,2337.0
2592,48033,TX,Borden County,92.0,105.0,162.0
2593,48035,TX,Bosque County,1144.0,1833.0,2369.0
2594,48037,TX,Bowie County,7496.0,9480.0,12159.0
2595,48039,TX,Brazoria County,17832.0,29858.0,66731.0
2596,48041,TX,Brazos County,20372.0,26152.0,43991.0
2597,48043,TX,Brewster County,1484.0,1527.0,2407.0
2598,48045,TX,Briscoe County,153.0,207.0,249.0
2599,48047,TX,Brooks County,313.0,323.0,613.0
2600,48049,TX,Brown County,2976.0,3607.0,4569.0
2601,48051,TX,Burleson County,838.0,1425.0,1817.0
2602,48053,TX,Burnet County,2194.0,4082.0,7521.0
2603,48055,TX,Caldwell County,1700.0,2697.0,3726.0
2604,48057,TX,Calhoun County,1200.0,1570.0,2343.0
2605,48059,TX,Callahan County,768.0,1065.0,1529.0
2606,48061,TX,Cameron County,16732.0,24985.0,41887.0
2607,48063,TX,Camp County,652.0,909.0,1363.0
2608,48065,TX,Carson County,581.0,669.0,1185.0
2609,48067,TX,Cass County,1755.0,2465.0,3216.0
2610,48069,TX,Castro County,526.0,714.0,634.0
2611,48071,TX,Chambers County,1426.0,1975.0,5102.0
2612,48073,TX,Cherokee County,2676.0,3411.0,6095.0
2613,48075,TX,Childress County,424.0,447.0,882.0
2614,48077,TX,Clay County,752.0,1052.0,1332.0
2615,48079,TX,Cochran County,266.0,227.0,192.0
2616,48081,TX,Coke County,286.0,384.0,495.0
2617,48083,TX,Coleman County,652.0,748.0,880.0
2618,48085,TX,Collin County,64206.0,149417.0,303055.0
2619,48087,TX,Collingsworth County,286.0,330.0,322.0
2620,48089,TX,Colorado County,1297.0,1932.0,2688.0
2621,48091,TX,Comal County,7049.0,13752.0,32219.0
2622,48093,TX,Comanche County,842.0,1222.0,1750.0
2623,48095,TX,Concho County,215.0,412.0,323.0
2624,48097,TX,Cooke County,2320.0,3634.0,5945.0
2625,48099,TX,Coryell County,3633.0,5172.0,7241.0
2626,48101,TX,Cottle County,165.0,205.0,177.0
2627,48103,TX,Crane County,248.0,307.0,339.0
2628,48105,TX,Crockett County,388.0,277.0,219.0
2629,48107,TX,Crosby County,445.0,453.0,483.0
2630,48109,TX,Culberson County,236.0,247.0,141.0
2631,48111,TX,Dallam County,249.0,356.0,541.0
2632,48113,TX,Dallas County,305041.0,368149.0,488615.0
2633,48115,TX,Dawson County,785.0,1047.0,1069.0
2634,48117,TX,Deaf Smith County,1181.0,1240.0,1573.0
2635,48119,TX,Delta County,407.0,502.0,624.0
2636,48121,TX,Denton County,52505.0,97185.0,219464.0
2637,48123,TX,DeWitt County,1156.0,1654.0,1965.0
2638,48125,TX,Dickens County,199.0,163.0,244.0
2639,48127,TX,Dimmit County,438.0,605.0,661.0
2640,48129,TX,Donley County,280.0,408.0,426.0
2641,48131,TX,Duval County,480.0,718.0,641.0
2642,48133,TX,Eastland County,1360.0,1543.0,1594.0
2643,48135,TX,Ector County,7968.0,8611.0,13859.0
2644,48137,TX,Edwards County,186.0,246.0,331.0
2645,48139,TX,Ellis County,6830.0,11546.0,23142.0
2646,48141,TX,El Paso County,49982.0,65026.0,111549.0
2647,48143,TX,Erath County,3343.0,4829.0,6446.0
2648,48145,TX,Falls County,986.0,1151.0,1446.0
2649,48147,TX,Fannin County,1913.0,2670.0,3867.0
2650,48149,TX,Fayette County,1269.0,2218.0,3245.0
2651,48151,TX,Fisher County,377.0,377.0,493.0
2652,48153,TX,Floyd County,580.0,587.0,665.0
2653,48155,TX,Foard County,138.0,117.0,174.0
2654,48157,TX,Fort Bend County,40195.0,79181.0,207135.0
2655,48159,TX,Franklin County,594.0,1040.0,1423.0
2656,48161,TX,Freestone County,960.0,1314.0,1607.0
2657,48163,TX,Frio County,559.0,828.0,827.0
2658,48165,TX,Gaines County,767.0,839.0,1218.0
2659,48167,TX,Galveston County,26685.0,36682.0,63091.0
2660,48169,TX,Garza County,306.0,314.0,516.0
2661,48171,TX,Gillespie County,2085.0,3490.0,6355.0
2662,48173,TX,Glasscock County,80.0,156.0,237.0
2663,48175,TX,Goliad County,394.0,567.0,920.0
2664,48177,TX,Gonzales County,918.0,1267.0,1743.0
2665,48179,TX,Gray County,1887.0,1831.0,1959.0
2666,48181,TX,Grayson County,8672.0,12480.0,17217.0
2667,48183,TX,Gregg County,11648.0,13659.0,16156.0
2668,48185,TX,Grimes County,1033.0,1653.0,2577.0
2669,48187,TX,Guadalupe County,5614.0,10637.0,26296.0
2670,48189,TX,Hale County,2535.0,3085.0,3382.0
2671,48191,TX,Hall County,236.0,260.0,264.0
2672,48193,TX,Hamilton County,687.0,973.0,1336.0
2673,48195,TX,Hansford County,554.0,636.0,543.0
2674,48197,TX,Hardeman County,393.0,400.0,404.0
2675,48199,TX,Hardin County,2484.0,3999.0,6300.0
2676,48201,TX,Harris County,435772.0,556887.0,874241.0
2677,48203,TX,Harrison County,4537.0,6019.0,8204.0
2678,48205,TX,Hartley County,469.0,727.0,739.0
2679,48207,TX,Haskell County,427.0,623.0,532.0
2680,48209,TX,Hays County,9122.0,16803.0,42119.0
2681,48211,TX,Hemphill County,290.0,392.0,565.0
2682,48213,TX,Henderson County,4090.0,6021.0,10114.0
2683,48215,TX,Hidalgo County,22823.0,39333.0,82993.0
2684,48217,TX,Hill County,1922.0,2660.0,3921.0
2685,48219,TX,Hockley County,1705.0,1825.0,1952.0
2686,48221,TX,Hood County,3013.0,5865.0,10461.0
2687,48223,TX,Hopkins County,2087.0,3161.0,4159.0
2688,48225,TX,Houston County,1453.0,1989.0,2410.0
2689,48227,TX,Howard County,2461.0,2506.0,3182.0
2690,48229,TX,Hudspeth County,136.0,186.0,187.0
2691,48231,TX,Hunt County,6519.0,8138.0,11404.0
2692,48233,TX,Hutchinson County,2121.0,2189.0,1946.0
2693,48235,TX,Irion County,142.0,262.0,156.0
2694,48237,TX,Jack County,512.0,748.0,696.0
2695,48239,TX,Jackson County,869.0,1185.0,1783.0
2696,48241,TX,Jasper County,1649.0,2449.0,2783.0
2697,48243,TX,Jeff Davis County,324.0,547.0,642.0
2698,48245,TX,Jefferson County,23690.0,26263.0,31861.0
2699,48247,TX,Jim Hogg County,332.0,305.0,360.0
2700,48249,TX,Jim Wells County,2050.0,2567.0,2898.0
2701,48251,TX,Johnson County,6890.0,10941.0,19331.0
2702,48253,TX,Jones County,1169.0,1133.0,1603.0
2703,48255,TX,Karnes County,681.0,976.0,1409.0
2704,48257,TX,Kaufman County,3550.0,5521.0,15221.0
2705,48259,TX,Kendall County,1935.0,4968.0,10749.0
2706,48261,TX,Kenedy County,22.0,53.0,22.0
2707,48263,TX,Kent County,72.0,97.0,118.0
2708,48265,TX,Kerr County,5120.0,7225.0,9499.0
2709,48267,TX,Kimble County,354.0,544.0,642.0
2710,48269,TX,King County,53.0,56.0,41.0
2711,48271,TX,Kinney County,233.0,414.0,305.0
2712,48273,TX,Kleberg County,3127.0,3650.0,4196.0
2713,48275,TX,Knox County,351.0,334.0,502.0
2714,48277,TX,Lamar County,3660.0,4568.0,5722.0
2715,48279,TX,Lamb County,1047.0,1026.0,1389.0
2716,48281,TX,Lampasas County,1108.0,1859.0,2854.0
2717,48283,TX,La Salle County,347.0,232.0,770.0
2718,48285,TX,Lavaca County,1077.0,1507.0,2386.0
2719,48287,TX,Lee County,917.0,1282.0,2031.0
2720,48289,TX,Leon County,868.0,1294.0,1855.0
2721,48291,TX,Liberty County,2588.0,3563.0,4865.0
2722,48293,TX,Limestone County,1481.0,1620.0,2217.0
2723,48295,TX,Lipscomb County,306.0,387.0,426.0
2724,48297,TX,Live Oak County,749.0,1011.0,984.0
2725,48299,TX,Llano County,1225.0,2848.0,4297.0
2726,48301,TX,Loving County,3.0,3.0,3.0
2727,48303,TX,Lubbock County,29934.0,34451.0,50137.0
2728,48305,TX,Lynn County,312.0,539.0,646.0
2729,48307,TX,McCulloch County,797.0,777.0,932.0
2730,48309,TX,McLennan County,18713.0,24059.0,33923.0
2731,48311,TX,McMullen County,82.0,99.0,83.0
2732,48313,TX,Madison County,676.0,1028.0,1262.0
2733,48315,TX,Marion County,527.0,662.0,1078.0
2734,48317,TX,Martin County,189.0,328.0,671.0
2735,48319,TX,Mason County,311.0,506.0,622.0
2736,48321,TX,Matagorda County,2833.0,2930.0,3527.0
2737,48323,TX,Maverick County,1357.0,2318.0,3807.0
2738,48325,TX,Medina County,1859.0,3285.0,6479.0
2739,48327,TX,Menard County,178.0,285.0,258.0
2740,48329,TX,Midland County,16917.0,17626.0,26733.0
2741,48331,TX,Milam County,1475.0,1819.0,2493.0
2742,48333,TX,Mills County,411.0,723.0,769.0
2743,48335,TX,Mitchell County,562.0,693.0,705.0
2744,48337,TX,Montague County,1196.0,1496.0,2208.0
2745,48339,TX,Montgomery County,21787.0,46482.0,117363.0
2746,48341,TX,Moore County,1104.0,1266.0,1692.0
2747,48343,TX,Morris County,908.0,980.0,1422.0
2748,48345,TX,Motley County,118.0,145.0,116.0
2749,48347,TX,Nacogdoches County,5930.0,7558.0,9405.0
2750,48349,TX,Navarro County,3229.0,3465.0,4910.0
2751,48351,TX,Newton County,463.0,537.0,872.0
2752,48353,TX,Nolan County,1254.0,1343.0,1297.0
2753,48355,TX,Nueces County,29631.0,36031.0,48389.0
2754,48357,TX,Ochiltree County,779.0,875.0,1131.0
2755,48359,TX,Oldham County,229.0,243.0,307.0
2756,48361,TX,Orange County,5191.0,5956.0,8789.0
2757,48363,TX,Palo Pinto County,1816.0,2149.0,3170.0
2758,48365,TX,Panola County,1685.0,1994.0,2325.0
2759,48367,TX,Parker County,5725.0,10621.0,22783.0
2760,48369,TX,Parmer County,517.0,787.0,977.0
2761,48371,TX,Pecos County,1018.0,1275.0,1025.0
2762,48373,TX,Polk County,1795.0,2971.0,4111.0
2763,48375,TX,Potter County,6894.0,9385.0,11306.0
2764,48377,TX,Presidio County,453.0,503.0,914.0
2765,48379,TX,Rains County,342.0,722.0,884.0
2766,48381,TX,Randall County,14760.0,18971.0,26449.0
2767,48383,TX,Reagan County,248.0,179.0,259.0
2768,48385,TX,Real County,166.0,371.0,530.0
2769,48387,TX,Red River County,710.0,878.0,1224.0
2770,48389,TX,Reeves County,617.0,615.0,933.0
2771,48391,TX,Refugio County,575.0,599.0,596.0
2772,48393,TX,Roberts County,117.0,158.0,186.0
2773,48395,TX,Robertson County,935.0,1297.0,1696.0
2774,48397,TX,Rockwall County,4600.0,8854.0,23303.0
2775,48399,TX,Runnels County,739.0,1014.0,1338.0
2776,48401,TX,Rusk County,3018.0,4068.0,5603.0
2777,48403,TX,Sabine County,666.0,816.0,1159.0
2778,48405,TX,San Augustine County,450.0,737.0,744.0
2779,48407,TX,San Jacinto County,833.0,1438.0,1925.0
2780,48409,TX,San Patricio County,3764.0,5152.0,6063.0
2781,48411,TX,San Saba County,435.0,633.0,626.0
2782,48413,TX,Schleicher County,247.0,336.0,398.0
2783,48415,TX,Scurry County,1140.0,1258.0,1859.0
2784,48417,TX,Shackelford County,337.0,463.0,612.0
2785,48419,TX,Shelby County,1269.0,1984.0,2501.0
2786,48421,TX,Sherman County,237.0,401.0,445.0
2787,48423,TX,Smith County,18910.0,25033.0,36401.0
2788,48425,TX,Somervell County,445.0,752.0,1197.0
2789,48427,TX,Starr County,1319.0,1921.0,3388.0
2790,48429,TX,Stephens County,700.0,864.0,1083.0
2791,48431,TX,Sterling County,117.0,157.0,167.0
2792,48433,TX,Stonewall County,134.0,153.0,99.0
2793,48435,TX,Sutton County,514.0,343.0,528.0
2794,48437,TX,Swisher County,591.0,844.0,653.0
2795,48439,TX,Tarrant County,173905.0,239285.0,393259.0
2796,48441,TX,Taylor County,14807.0,16951.0,19767.0
2797,48443,TX,Terrell County,109.0,140.0,97.0
2798,48445,TX,Terry County,759.0,762.0,1045.0
2799,48447,TX,Throckmorton County,203.0,231.0,223.0
2800,48449,TX,Titus County,1827.0,2223.0,3130.0
2801,48451,TX,Tom Green County,10120.0,12371.0,17804.0
2802,48453,TX,Travis County,121013.0,203666.0,377376.0
2803,48455,TX,Trinity County,715.0,904.0,1243.0
2804,48457,TX,Tyler County,956.0,1397.0,1820.0
2805,48459,TX,Upshur County,1755.0,2542.0,4637.0
2806,48461,TX,Upton County,260.0,255.0,247.0
2807,48463,TX,Uvalde County,1797.0,2109.0,2521.0
2808,48465,TX,Val Verde County,2803.0,3715.0,5293.0
2809,48467,TX,Van Zandt County,2205.0,3755.0,6159.0
2810,48469,TX,Victoria County,6376.0,8446.0,11579.0
2811,48471,TX,Walker County,5973.0,6724.0,9316.0
2812,48473,TX,Waller County,2065.0,3082.0,5021.0
2813,48475,TX,Ward County,794.0,836.0,975.0
2814,48477,TX,Washington County,2495.0,3695.0,5554.0
2815,48479,TX,Webb County,7574.0,14092.0,25667.0
2816,48481,TX,Wharton County,2907.0,3667.0,4023.0
2817,48483,TX,Wheeler County,503.0,469.0,548.0
2818,48485,TX,Wichita County,12465.0,16122.0,18786.0
2819,48487,TX,Wilbarger County,1242.0,1593.0,1333.0
2820,48489,TX,Willacy County,833.0,850.0,1230.0
2821,48491,TX,Williamson County,20570.0,52309.0,133713.0
2822,48493,TX,Wilson County,1216.0,2644.0,6162.0
2823,48495,TX,Winkler County,514.0,460.0,489.0
2824,48497,TX,Wise County,2202.0,4038.0,7256.0
2825,48499,TX,Wood County,1923.0,3761.0,5028.0
2826,48501,TX,Yoakum County,523.0,443.0,736.0
2827,48503,TX,Young County,1348.0,1772.0,2400.0
2828,48505,TX,Zapata County,354.0,603.0,919.0
2829,48507,TX,Zavala County,443.0,484.0,530.0
2830,49000,UT,Utah,199753.0,312963.0,567151.0
2831,49001,UT,Beaver County,245.0,415.0,702.0
2832,49003,UT,Box Elder County,3391.0,4437.0,6930.0
2833,49005,UT,Cache County,9907.0,13562.0,22167.0
2834,49007,UT,Carbon County,1442.0,1482.0,2052.0
2835,49009,UT,Daggett County,48.0,75.0,46.0
2836,49011,UT,Davis County,21989.0,36132.0,70017.0
2837,49013,UT,Duchesne County,747.0,986.0,1683.0
2838,49015,UT,Emery County,541.0,696.0,956.0
2839,49017,UT,Garfield County,345.0,573.0,712.0
2840,49019,UT,Grand County,636.0,1258.0,1822.0
2841,49021,UT,Iron County,2238.0,3877.0,7729.0
2842,49023,UT,Juab County,284.0,522.0,1005.0
2843,49025,UT,Kane County,347.0,811.0,1358.0
2844,49027,UT,Millard County,923.0,1137.0,1642.0
2845,49029,UT,Morgan County,543.0,888.0,2484.0
2846,49031,UT,Piute County,97.0,129.0,308.0
2847,49033,UT,Rich County,136.0,252.0,317.0
2848,49035,UT,Salt Lake County,95027.0,139631.0,231899.0
2849,49037,UT,San Juan County,808.0,1016.0,1526.0
2850,49039,UT,Sanpete County,1252.0,1992.0,3205.0
2851,49041,UT,Sevier County,1058.0,1598.0,2164.0
2852,49043,UT,Summit County,2996.0,8363.0,14120.0
2853,49045,UT,Tooele County,1637.0,3458.0,8153.0
2854,49047,UT,Uintah County,1284.0,1810.0,2966.0
2855,49049,UT,Utah County,30003.0,52293.0,110525.0
2856,49051,UT,Wasatch County,996.0,2225.0,6713.0
2857,49053,UT,Washington County,4617.0,10868.0,27659.0
2858,49055,UT,Wayne County,248.0,312.0,467.0
2859,49057,UT,Weber County,15968.0,22165.0,35824.0
2860,50000,VT,Vermont,86854.0,119025.0,161142.0
2861,50001,VT,Addison County,4993.0,6694.0,9253.0
2862,50003,VT,Bennington County,5510.0,6856.0,8802.0
2863,50005,VT,Caledonia County,3325.0,4401.0,6004.0
2864,50007,VT,Chittenden County,27015.0,38138.0,52246.0
2865,50009,VT,Essex County,365.0,473.0,690.0
2866,50011,VT,Franklin County,3533.0,4889.0,8370.0
2867,50013,VT,Grand Isle County,712.0,1198.0,2000.0
2868,50015,VT,Lamoille County,2937.0,4774.0,6548.0
2869,50017,VT,Orange County,3630.0,4491.0,6299.0
2870,50019,VT,Orleans County,2165.0,2872.0,4311.0
2871,50021,VT,Rutland County,8329.0,10044.0,12933.0
2872,50023,VT,Washington County,8697.0,12614.0,16936.0
2873,50025,VT,Windham County,6939.0,9315.0,11772.0
2874,50027,VT,Windsor County,8704.0,12266.0,14978.0
2875,51000,VA,Virginia,972894.0,1374988.0,2133497.0
